,iso,coords,id
1078,IND,"[29.21001571649852, 78.99702378708852]",8f3dadca456da6b
1079,CHN,"[25.478266535486313, 111.64156924792206]",8f4035769b33db4
1080,IND,"[22.099910791421824, 70.80385729794227]",8f42c3c202a0983
1081,IND,"[21.696901701560652, 70.57523179983916]",8f42c23abb5db2d
1082,IND,"[13.109899144009791, 79.69859060238053]",8f6188d75d60c21
1083,IDN,"[-6.111106343883769, 106.71023566836249]",8f8c1068a82c131
1084,IND,"[24.41417646812971, 78.07542742972149]",8f3d8265649a610
1085,IDN,"[-6.110979290908016, 106.68199540517887]",8f8c1068ba928f0
1086,IND,"[18.316194432215454, 74.74653353291183]",8f608e80334e8b6
1087,THA,"[15.045658396131602, 100.72430436267202]",8f64a6aaeba3771
1088,IND,"[17.51291520522977, 78.39889164953031]",8f60b194d8caa09
1089,IDN,"[-5.458924869604107, 105.24001011959501]",8f8cadbaa29692c
1090,IND,"[18.41315685828479, 79.14390707017942]",8f60b03a49ad7a0
1091,MYS,"[5.669341745960665, 115.93694328895671]",8f6811da6099385
1092,VNM,"[10.27984237641513, 105.72762070458543]",8f65a20eaaf2c92
1093,THA,"[8.825532397228633, 99.12581368239414]",8f6435471c42575
1094,CHN,"[31.647249049249044, 120.36465095435824]",8f309c6cd0b2a93
1095,MYS,"[5.460966103146834, 102.24346506091233]",8f6502715d8a044
1096,VNM,"[10.643971481652756, 105.05741819703248]",8f658485d6053a9
1097,MYS,"[4.541192926568145, 103.4668981475549]",8f6506504c4bc4c
1098,IND,"[19.898711968110778, 73.84269043982837]",8f6099b0cba9285
1099,VNM,"[9.520472350106525, 106.14099348713157]",8f65a62c6628b2a
1100,KHM,"[11.81044925277058, 104.7540521359904]",8f6580c22d0896d
1101,CHN,"[31.708497261865755, 115.87662777026658]",8f40b4895b2ec4a
1102,IND,"[21.694365164816627, 70.45209000215263]",8f42c20590698c5
1103,IND,"[19.25020681660213, 76.7572029479472]",8f60828d0544d91
1104,BRA,"[-3.475401940027163, -44.77251685478407]",8f802b79953652a
1105,KHM,"[10.597944982197737, 103.71460851620643]",8f6585a8222ccd6
1106,DZA,"[36.78809457099412, 5.008107593801066]",8f3875d2ea13b05
1107,IND,"[22.233543073015092, 73.20710538776974]",8f42ca8ce3ab79e
1108,IND,"[29.643793241438214, 77.04850676753638]",8f3d12c6cb16c03
1109,IND,"[27.448247754676235, 76.03832522172623]",8f3da2b0d2d461a
1110,IND,"[22.735913961599145, 88.37676322672769]",8f3cf2999169371
1111,CHN,"[21.54165483492015, 111.18192964040259]",8f410821c66a4b3
1112,IND,"[23.468946538608265, 77.81423296419932]",8f3d9175a846941
1113,VNM,"[12.505540067418048, 108.07318121454911]",8f65b2d5c6b6b24
1114,IND,"[18.75770686317974, 73.43994849160543]",8f60886b3885bb2
1115,IND,"[24.13741604323938, 75.0348046727293]",8f3d949b55b4d15
1116,IDN,"[-0.456775234711715, 117.1163462352978]",8f688a963ac2321
1117,MYS,"[3.835722009362943, 102.56876912613772]",8f650469b708cae
1118,DZA,"[36.47918282092614, 2.651919929570152]",8f38298a6440a96
1119,IND,"[9.272456539968399, 78.79726834542066]",8f611a2ed723823
1120,IND,"[19.551241733102554, 74.20622899937356]",8f608ac9337344c
1121,TUR,"[36.94473454316969, 31.34973006810246]",8f3f68104a35cf4
1122,CHN,"[36.31934857492346, 116.26061815238633]",8f319b8f3a886d2
1123,IND,"[11.48790640582518, 79.74795577342323]",8f61ab0e08d531b
1124,IDN,"[-6.163045278310235, 106.53287073493395]",8f8c106c959eb16
1125,IND,"[32.97163862196127, 74.93226993840237]",8f3d30c30ac3b12
1126,DOM,"[18.599338323235823, -69.97456437753308]",8f4cd4202a8c119
1127,IDN,"[-7.138157401473596, 111.56613413845542]",8f8d810160a4242
1128,VNM,"[10.402065970872288, 104.4940378812001]",8f65a36e655a56c
1129,IND,"[24.89710727395061, 79.61317553460624]",8f3d9d872bb3b76
1130,PHL,"[14.101264047557516, 122.94485328330697]",8f694bc621b2c42
1131,CHN,"[19.299301573181793, 109.02476744695156]",8f417158c103d4c
1132,IDN,"[-6.060204053648874, 106.68028960870004]",8f8c13d22b05da4
1133,IND,"[12.885453723139923, 77.91879217693553]",8f618931030b085
1134,CHN,"[20.01013735764753, 110.17752291925414]",8f41728da31c46c
1135,DZA,"[36.366268041818046, 4.4078147697431]",8f38740550f2d76
1136,IDN,"[-1.685341887853897, 103.61665943014258]",8f8c891b6ca4936
1137,CHN,"[30.49908184662508, 103.88044088896523]",8f40e3123868944
1138,ALB,"[41.328245541833084, 19.774836970534814]",8f1ed40354b166b
1139,GTM,"[14.09890237926023, -90.36252751468264]",8f6d292f2d4836b
1140,VNM,"[13.272703115608081, 109.21736594524526]",8f6932a464a14c2
1141,CHN,"[21.443777681528594, 110.11206335308754]",8f4109284342a1a
1142,IND,"[26.298819257411246, 89.46785924148148]",8f3ce459ed4a0b0
1143,THA,"[6.690941148656551, 100.4250718924354]",8f6518a9e0c5b8c
1144,MMR,"[20.176110796798145, 94.99468816634959]",8f3cdbade965689
1145,IND,"[26.94736109312273, 75.91788813646701]",8f3da201cb0698e
1146,THA,"[7.29763371679942, 99.78384104531229]",8f651bba6c89d1e
1147,DOM,"[19.73730808048864, -70.55211932095567]",8f4cf241e52bda4
1148,BRA,"[-14.315615112366846, -39.00940056614017]",8f81320d262b361
1149,IDN,"[-6.096688067480427, 106.71429408539598]",8f8c1068a51c4a5
1150,BRA,"[-2.552159242602937, -45.8013085980537]",8f8072d0e75645e
1151,THA,"[14.356668353155461, 100.83790764204205]",8f64a454552e871
1152,IDN,"[-6.153839716025918, 106.51249354412843]",8f8c13996569c11
1153,IND,"[30.200935960395416, 74.67135302929383]",8f424b921aea99e
1154,IND,"[21.09910915649137, 72.87721040220366]",8f42d9c6089b275
1155,VEN,"[10.440059826303663, -64.08693074000114]",8f5f4bb030cc79d
1156,CHN,"[31.413071623874593, 104.75353476960787]",8f40c4d22dac8ac
1157,NGA,"[6.508864076646326, 3.239321071558464]",8f58826c6a163a4
1158,BRA,"[-4.318748619396352, -38.12767474863428]",8f80163ab65c89a
1159,IDN,"[-6.21124310155198, 107.08332505625397]",8f8c104f5c923a0
1160,TUR,"[37.86064935037065, 29.05066828624378]",8f3f61544c6a220
1161,DOM,"[19.27787324879622, -69.91590782250017]",8f4cd497594c729
1162,BRA,"[-4.258010649735677, -44.78708189694981]",8f802bc31b8ca1c
1163,NGA,"[6.679949456097081, 3.152083138673427]",8f58826208e9401
1164,IDN,"[-7.849500145664676, 112.66666075613664]",8f8d85ca5b04a19
1165,THA,"[12.94522053419755, 99.87843032273176]",8f658b30daf1aee
1166,IND,"[23.68078131137936, 87.7224748937728]",8f3cf686408e00c
1167,DZA,"[36.53148171539359, 1.695269187451638]",8f382d49562c303
1168,CHN,"[28.44850405686603, 119.53333815299003]",8f4194baa69c8c4
1169,NGA,"[6.453248227122699, 3.222110388671465]",8f58826d2349728
1170,PHL,"[10.307203967785036, 123.9980349913236]",8f68441420c0185
1171,CHN,"[39.035128515465004, 117.26115311511869]",8f318c74c01e862
1172,IDN,"[3.576788462975376, 98.5003154961883]",8f650d78560b821
1173,MYS,"[4.276959092134345, 117.97256254884556]",8f681ab84a88c43
1174,BRA,"[-2.776611366602212, -42.848253876472036]",8f800e198918071
1175,CHN,"[29.44538242891253, 111.59992469481777]",8f4012805a83506
1176,CHN,"[32.29926148576072, 105.50394589883751]",8f40f3b2ab55393
1177,IND,"[28.513341056504053, 77.07111935568682]",8f3da111eb19cd3
1178,BRA,"[-20.44949147702688, -53.734146472086984]",8fa8540f12f051c
1179,IND,"[10.952560182298738, 77.30437267201003]",8f60339269ac6ab
1180,BRA,"[-11.144998394743073, -38.02380743585927]",8f8112645416473
1181,IND,"[25.45965154725207, 78.53835587809607]",8f3d83833c60745
1182,KHM,"[13.466877510543009, 103.73128009329055]",8f659cba4ab4d74
1183,IND,"[12.773132491856233, 80.08186591923307]",8f618c09ab20c85
1184,IND,"[13.099740008974907, 80.07870698791078]",8f618eb6226d18b
1185,DZA,"[35.264082030102266, -1.321172822154676]",8f38235ab0c388d
1186,IND,"[23.267381498528103, 69.6995414614012]",8f42c422300440c
1187,ALB,"[42.22995942278304, 19.433626931665707]",8f1ef2316810580
1188,CHN,"[23.024164711068575, 113.08229303420792]",8f411d78ed50a5e
1189,NGA,"[6.649653099288444, 3.318576950423366]",8f588264586cc28
1190,IND,"[24.452845860170136, 85.52323399687302]",8f3cadc9152b4d8
1191,PHL,"[14.699921772886803, 120.91131909321894]",8f694ed003280a0
1192,IND,"[15.60847581032551, 73.79561676061857]",8f60a9774b18014
1193,IND,"[17.705662968174455, 75.90811494046991]",8f60856e202d15b
1194,ALB,"[40.298562277014426, 20.22132661279588]",8f1ed0cc85a4749
1195,CHN,"[25.213734509295012, 118.61999842973805]",8f41a0531682322
1196,CHN,"[22.96761452794175, 115.49623129349436]",8f411119eb81545
1197,IND,"[22.321876542053097, 69.91264217021424]",8f42c6249ceb749
1198,MMR,"[16.717338785809076, 95.64906514318851]",8f648cb4838180c
1199,CHN,"[23.230226399187536, 109.10434459244358]",8f4152476d96c56
1200,CHN,"[26.381956289962627, 110.34044492028114]",8f40044a29b38eb
1201,IND,"[28.716385435677346, 77.33186135597404]",8f3da1aa66a00f1
1202,IDN,"[-6.260543904831937, 106.48077071199208]",8f8c139a0565ad0
1203,IND,"[21.0712475813764, 73.12972383829931]",8f42d9024686892
1204,IND,"[17.28737030784978, 78.71801365726171]",8f60b52202c8b63
1205,IND,"[15.50036325385774, 78.48298542074035]",8f60a46312231b1
1206,IND,"[14.467309305766973, 79.99473230698513]",8f618ad886f68a1
1207,IND,"[19.250865799312738, 73.11778509231492]",8f608b512111d92
1208,CHN,"[31.311169768003264, 119.80361124360839]",8f309e062c0b366
1209,IND,"[13.005929198005854, 80.15267879067972]",8f618c4ea489c49
1210,CHN,"[23.97802041938875, 115.74851969968174]",8f41130a334b792
1211,MMR,"[20.15076288677841, 92.87725998091184]",8f3cde671b6952e
1212,IND,"[19.070406174168195, 72.93244500866533]",8f608b56e859c46
1213,IND,"[13.19688475165448, 80.185578668413]",8f618eb0330da90
1214,THA,"[13.729999288319567, 101.08690258130588]",8f658a65c06a80d
1215,DOM,"[18.522260721389713, -70.06760913283975]",8f4cd428845346b
1216,NGA,"[6.470812335239531, 3.361276706161819]",8f589c99000322e
1217,IDN,"[-8.830225602078308, 115.10731499132206]",8f95a4cb2803964
1218,BRA,"[-4.881365189806638, -47.37465744013221]",8f815a33678288e
1219,IND,"[15.785292203193158, 76.74464258898608]",8f60a171431609d
1220,DZA,"[35.68072215913737, -0.899722101660619]",8f38231566c0c98
1221,PHL,"[9.753091003623766, 125.50573217753549]",8f6841d49413355
1222,IDN,"[-3.927588392073618, 119.74070124238514]",8f950592bd9a81e
1223,IND,"[27.000857274831827, 94.6475887369215]",8f3ced06a45e76b
1224,IND,"[22.858601923869223, 72.36519089918959]",8f42ceb81342760
1225,IND,"[20.627210708500428, 72.94054967774143]",8f42d94155280aa
1226,IND,"[21.493322404891767, 70.12370374359307]",8f42c256bd566b0
1227,CHN,"[25.056884326241413, 112.71219681084027]",8f4034b5b86d0c5
1228,IDN,"[-6.114099857212348, 106.97056284043899]",8f8c12b758a38db
1229,IND,"[22.452931046407798, 73.19342330275465]",8f42ca86d80d859
1230,IND,"[23.316759115130246, 77.76529116372151]",8f3d9161e448242
1231,BRA,"[-3.400975760677837, -42.41399594933433]",8f8003a1cd258f2
1232,IND,"[26.167425535037438, 75.85494847830337]",8f3db1b9bc31274
1233,BRA,"[-13.06152711699477, -38.99444672006571]",8f81147098c1598
1234,IND,"[25.19197428948985, 75.79816611755307]",8f3db3a12934110
1235,CHN,"[22.06313269337417, 112.82132611465693]",8f410e7964803a1
1236,CHN,"[29.92022120130394, 116.57624664033516]",8f419c689681412
1237,LAO,"[14.810221918238886, 106.77050705724005]",8f65962f2ca505d
1238,IND,"[12.93421019592286, 79.36584142023929]",8f618880bb59480
1239,DZA,"[36.40375836151719, 6.224053647195769]",8f3875252440703
1240,IND,"[10.911340462494252, 78.71142836612563]",8f603614cd49208
1241,KHM,"[11.08116971333476, 106.03424780016513]",8f65b1aa262a2d1
1242,BRA,"[-22.749924917660607, -43.27213416572416]",8fa8a06c2684172
1243,IDN,"[0.155669732317736, 110.59674237771264]",8f68b6c8861d8ce
1244,IND,"[20.700293050319665, 81.5236319761186]",8f3cb391bb047b4
1245,IDN,"[-6.131028492129296, 106.76408208632948]",8f8c1068088074a
1246,PHL,"[13.967010101334742, 121.63699060266927]",8f694e6d26daaa9
1247,IND,"[16.80527845348995, 74.68442949544502]",8f60aa274a61d75
1248,BRA,"[-12.49473033618784, -40.31499918063769]",8f811538d899b1c
1249,CHN,"[21.698134216781423, 108.37887261862551]",8f4150ab5310c56
1250,IND,"[26.684919881365015, 88.45360934010783]",8f3c198acce465b
1251,IND,"[18.70127785525014, 73.89693476223366]",8f608859cb96176
1252,MMR,"[20.15789190072396, 94.99547827153648]",8f3cdbade462d76
1253,IND,"[21.7650068139344, 87.73044548691233]",8f3c8d605c229b3
1254,IND,"[21.558723538448916, 70.46847935733093]",8f42c276476339c
1255,CHN,"[22.792159823301947, 114.05484183854603]",8f411c0580aab24
1256,MYS,"[1.991925442561495, 111.41018080620502]",8f699b4a9d98065
1257,BRA,"[-10.43126829106686, -40.50203951369723]",8f811eae6422526
1258,THA,"[13.112922400179178, 102.23509494180851]",8f659db4b4e958a
1259,BRA,"[-6.879464765201757, -35.48154649545467]",8f818e4002eed06
1260,IND,"[22.895448592594988, 88.41081913527273]",8f3cf2919826c93
1261,IND,"[28.450977750937277, 74.48486779252826]",8f3da4c8474522c
1262,CHN,"[21.49976720081568, 111.21147538231557]",8f410820622dc2c
1263,IND,"[22.53672583605548, 88.42432906247556]",8f3cf2c45258bac
1264,IND,"[16.845268084727312, 75.72149465308155]",8f60aad1551ad95
1265,TZA,"[-3.426920001914332, 36.672152282705284]",8f96921824564b2
1266,MYS,"[6.19442737641752, 102.13189680566673]",8f6511351d6a143
1267,VNM,"[21.229227978935008, 105.27535485193926]",8f415dc5d62c58a
1268,IDN,"[-3.403341989881247, 104.24032103858573]",8f8cf6526c8a594
1269,IND,"[28.665194815934534, 76.96512235207108]",8f3da188c291133
1270,BRA,"[-17.907272822143423, -39.93172101421348]",8fa89e68b4d352a
1271,IND,"[13.661320851735066, 77.24408862191552]",8f601605188521c
1272,DZA,"[36.61208429238533, 3.187146523164499]",8f3829b0e483c21
1273,TUR,"[41.231243994974065, 32.698168800057026]",8f2d04cdad0e882
1274,TZA,"[-3.366854148486035, 37.347868886774485]",8f7a653aaa58c96
1275,VNM,"[9.328448478459999, 105.73159670007534]",8f65a0558c7294c
1276,IND,"[28.26029839303258, 75.64019436904773]",8f3da099d75376d
1277,IND,"[18.158359037511502, 74.59137766200429]",8f608c49e54b69b
1278,IDN,"[-7.648714082699041, 109.05042223575798]",8f8d8d285290705
1279,DZA,"[36.56510161390395, 1.930961704531239]",8f382d4c36a466a
1280,CHN,"[22.957744880932797, 115.62846532527645]",8f4111cdd96088c
1281,IDN,"[-0.035329374697423, 109.43634645604406]",8f8c9435a29d7a3
1282,IDN,"[4.988788711211772, 97.3865111493509]",8f6556c910cdc1c
1283,CHN,"[23.02960670874577, 109.53783541021676]",8f402536a419923
1284,IND,"[10.628765210823234, 77.03430553283933]",8f60315057b3980
1285,IND,"[11.099512110384616, 77.42141144091167]",8f6030650a21d31
1286,CHN,"[23.244725606463085, 116.40078203750373]",8f4110720689c00
1287,IDN,"[-6.143132138195881, 106.90629869121739]",8f8c12b6122d54e
1288,IND,"[17.90937014540815, 83.42481733893663]",8f3c93a95896643
1289,PHL,"[7.150358928363571, 125.55061751058838]",8f685c2d1a9c0b5
1290,MYS,"[3.156892052604345, 101.46206723483259]",8f6505772808702
1291,SGP,"[1.371137454078866, 103.75565037664336]",8f6520cb5731594
1292,BRA,"[-21.575143335443563, -47.02841444345152]",8fa8ada19a029a2
1293,NGA,"[6.811917453636466, 3.199339318562346]",8f5882764323c4d
1294,CHN,"[31.42531563283313, 116.33578463100848]",8f419a7ada19cb1
1295,NGA,"[6.802643802333765, 3.433698928030594]",8f588221ab72700
1296,IND,"[28.533009982976687, 77.1271513830284]",8f3da1024d044a6
1297,DZA,"[35.97291023255564, 0.31916833245458]",8f382e129b2d70e
1298,DZA,"[36.85706607618272, 7.214701772211015]",8f3862a8634e44c
1299,PHL,"[10.373590615376845, 123.68987838719447]",8f6844896a456cc
1300,IND,"[22.572819619864106, 71.21809143356548]",8f42c1499788051
1301,THA,"[13.405717028821108, 102.14972513184378]",8f659d36519225b
1302,MYS,"[5.204255743583558, 100.69728376431468]",8f651d932400ced
1303,MYS,"[1.617312171745447, 113.09916912687447]",8f68a251e66b648
1304,TUR,"[40.50665888916707, 27.51129304583803]",8f1ec86ab042248
1305,IND,"[16.77114491179166, 78.01144658137116]",8f60a216e6ea184
1306,THA,"[14.731566117536895, 100.76809310467733]",8f64a44de495003
1307,IND,"[11.34815945286655, 77.17516918944739]",8f6033c6ca6ca58
1308,CHN,"[30.27377611384054, 115.0230318849381]",8f41990b2980db3
1309,ALB,"[41.443296128422794, 19.594892250759134]",8f1ed4c4cb54822
1310,IND,"[13.01924059008351, 77.62602462141987]",8f61892ea2dab29
1311,IDN,"[-6.140499364172412, 106.61612364052729]",8f8c106c240b149
1312,DOM,"[18.463501068216384, -70.60240040407238]",8f4cd0da402c535
1313,CHN,"[23.037938705229042, 104.40405668672125]",8f415b14b849048
1314,DZA,"[35.100238293312856, -1.278025314744168]",8f38234828d474c
1315,CHN,"[25.621980503836014, 119.2974366427968]",8f41b5b69d0891c
1316,DOM,"[19.25069917026958, -70.52952125015258]",8f4cd4d8e956061
1317,IND,"[30.93467117967592, 76.77396603327448]",8f3d14601392c8d
1318,VEN,"[9.242929063417936, -70.25754188615754]",8f675ad54c66118
1319,IND,"[11.215497698277815, 78.18265708796321]",8f60362cbd538d6
1320,IND,"[26.56451139352875, 88.73607035341404]",8f3c19140cd8a6e
1321,DOM,"[19.617971264790942, -69.88984962473978]",8f4cf23313b524d
1322,KHM,"[13.305500488439224, 104.03408290180847]",8f659c92b074342
1323,IDN,"[-6.434352854396535, 106.95034749311114]",8f8c10093943813
1324,TUR,"[38.867169091716356, 27.07395262890238]",8f3f6446326acd2
1325,NGA,"[6.798757069563149, 3.152704748989823]",8f58820daa7312b
1326,MMR,"[18.938267047977206, 96.41089558297891]",8f649db711a2a34
1327,IDN,"[-7.612664047010974, 112.81301355430693]",8f8d8422a300bb5
1328,IDN,"[5.129283996790623, 97.11919902643916]",8f655642e374834
1329,TUR,"[39.94916955453216, 27.231990080167726]",8f1eca20cae32a9
1330,MMR,"[17.035578511627975, 95.63771634754488]",8f648cadc421b32
1331,THA,"[8.175046600222398, 99.5546827331889]",8f651b6f1988825
1332,THA,"[12.683308914037644, 100.87406824718198]",8f65886e64a3a40
1333,IND,"[17.526665900844126, 78.38144949200606]",8f60b1949bb2443
1334,IDN,"[-7.98290850230284, 112.57744695801055]",8f8d85c2dd114a6
1335,HTI,"[18.574317527587493, -72.24262680736372]",8f6725c72c00568
1336,IND,"[24.561882785994914, 80.84788093369963]",8f3d8a7a6a14d4e
1337,CHN,"[21.554938589426406, 110.61298023287046]",8f41094466cd000
1338,DOM,"[18.627017789348557, -69.68745511976064]",8f4cd5ca4c28708
1339,NGA,"[6.446795912608992, 3.299427123814065]",8f589cd669328b1
1340,IND,"[28.42215075679639, 76.9896327264198]",8f3da11b1b012e1
1341,THA,"[14.296554360633648, 102.78315492233521]",8f6598b1831a96a
1342,IDN,"[-6.325155885597642, 106.65960092093361]",8f8c10629559330
1343,IND,"[23.790869735454763, 72.42009689930912]",8f42ccb9e423d49
1344,CHN,"[23.046019065603517, 99.8403732534352]",8f406eaaea96a86
1345,THA,"[9.710565104987824, 100.03281768642158]",8f6436ac8482976
1346,IDN,"[-6.215179723947679, 106.76411665512208]",8f8c10616663358
1347,IND,"[28.080895513060753, 76.56824188189282]",8f3da020c66b892
1348,IND,"[23.249415733153228, 72.49924556974014]",8f42cc7a120cac6
1349,NGA,"[5.034612117752056, 8.364532219648487]",8f58d2708c43688
1350,IDN,"[-7.987760886565648, 110.6173616170842]",8f8d8c971781805
1351,IND,"[10.931759011233558, 79.84662361358295]",8f61ab86db9e205
1352,VNM,"[10.507559104935666, 105.48498276329191]",8f65a26695b2d0c
1353,IND,"[10.760933130606963, 77.52404126627377]",8f60303b5a48a71
1354,KHM,"[12.473662285246489, 106.09547569420577]",8f65b3203a0c099
1355,IND,"[21.12774941612825, 72.83817248308993]",8f42d9d4a94eb36
1356,CHN,"[34.95941417219439, 115.82354897278897]",8f30b44e3a4c643
1357,DZA,"[36.27693414180258, 7.996529281006817]",8f3844b23a983a8
1358,BRA,"[-4.833746109163355, -43.34868208889703]",8f80052261266f1
1359,CHN,"[26.601734435940852, 109.75440672017201]",8f4000d040b6aee
1360,CHN,"[30.08170605179439, 121.18251308181601]",8f4b34ba6773116
1361,HTI,"[18.539297399789035, -72.22385143445746]",8f6725c5518e259
1362,KHM,"[11.933871096977562, 104.6603855851288]",8f6580cf59b60d3
1363,MYS,"[1.649202855968567, 109.85340562448062]",8f8c92d6e260902
1364,IND,"[20.3908902966556, 85.78669868843974]",8f3c8e50b88e2dd
1365,IND,"[20.082184282629242, 74.09895372295176]",8f60998e0d0c092
1366,VNM,"[9.743262714144139, 105.40382606917183]",8f65a2a69521581
1367,KHM,"[11.43853684805319, 104.94010031820292]",8f6584631508c8a
1368,THA,"[12.958642725982846, 100.9659622632676]",8f658aa4a39b140
1369,CHN,"[18.318077867047773, 109.56444070095101]",8f4175465d9a053
1370,CHN,"[26.61319712103918, 101.28841529072989]",8f404254c40c205
1371,BRA,"[-6.915382682878976, -38.56177685690747]",8f818da4e89b84b
1372,NGA,"[6.84075988779824, 3.191254868436841]",8f58820c8776335
1373,THA,"[15.11773320188861, 105.45637992928475]",8f6593133c59d4b
1374,IDN,"[3.49580529263784, 116.64124166187091]",8f68ad42c8a0a4e
1375,IND,"[29.414578621514558, 76.94989220584677]",8f3d12cf0ab3da8
